Reaction_id,Condition1,Condition2
2AGPA140tipp@LPLIPAL2A140@PLIPA1A140pp,0.0,0.0
2AGPA141tipp@LPLIPAL2A141@PLIPA1A141pp,0.0,0.0
2AGPA160tipp@LPLIPAL2A160@PLIPA1A160pp,0.0,0.0
3OAR180@3OAS180@ACOAD8f@3HAD180,0.0,0.0
2AGPA161tipp@LPLIPAL2A161@PLIPA1A161pp,0.0,0.0
3OAR181@3OAS181@3HAD181@CTECOAI8,0.0,0.0
2AGPA180tipp@LPLIPAL2A180@PLIPA1A180pp,0.0,0.0
3OAR40@3OAR60@3OAR80@3OAS60@3OAS80@3HAD40@3HAD60@3HAD80,0.0674376567315175,0.2809767890505678
2AGPA181tipp@LPLIPAL2A181@PLIPA1A181pp,0.0,0.0
3OAS100@3HAD100@3OAR100,0.0674376567315175,0.2809767890505678
2AGPE120tipp@PLIPA1E120pp,0.0,0.0
3OAS120@3HAD120@3OAR120,0.0389305402590721,0.1622028215118208
3OAS121@3OAS141@3HAD121@3HAD141@3OAR121@3OAR141@T2DECAI,0.0285071164724454,0.1187739675387469
3OAS140@3OAR140,0.0389305402592533,0.1622028215118208
12DGR120tipp@PAPA120pp,0.0,0.0
12DGR140tipp@PAPA140pp,0.0,0.0
12DGR141tipp@PAPA141pp,0.0,0.0
2AGPE140tipp@PLIPA1E140pp,0.0,0.0
12DGR160tipp@PAPA160pp,0.0,0.0
12DGR161tipp,0.0,0.0
3OAS160@3HAD160@3OAR160,0.024186133520898,0.1007707335280779
3OAS161@3HAD161@3OAR161,0.0285071164724454,0.1187739675387469
3PEPTabcpp,0.0,0.0
3PEPTtex,0.0,0.0
4PCP,0.0,0.0
4PCPpp,0.0,0.0
12DGR180tipp@PAPA180pp,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex@12PPDRtpp,0.0,0.0
4PEPTabcpp,0.0,0.0
4PEPTtex,0.0,0.0
5DGLCNR,0.0,0.0
5DGLCNt2rpp@5DGLCNtex,0.0,0.0
5DOAN@CPPPGO2,1.8303315848846596e-05,0.0
A5PISO@KDOCT2@KDOPP@KDOPS,0.0073722033690873,0.0307160439918715
AACPS1,0.0,0.0
AACPS2,0.0,0.0
2AGPA120tipp@LPLIPAL2A120@PLIPA1A120pp,0.0,0.0
AACPS3,0.0,0.0
2AGPE141tipp@PLIPA1E141pp,0.0,0.0
AACPS4,0.0,0.0
AACPS5,0.0,0.0
AACPS6,0.0,0.0
ACGAMK,0.0,0.0
AACPS7,0.0,0.0
2AGPE160tipp@PLIPA1E160pp,0.0,0.0
AACPS8,0.0,0.0
AACPS9,0.0,0.0
ACGAMT@AADDGT@ACMAMUT@ECA4COLIPAtex@TDPADGAT@TDPAGTA@UACMAMO@UAG2E,0.0,0.0
AACTOOR@AOBUTDs,0.0,0.0
2AGPE161tipp@PLIPA1E161pp,0.0,0.0
ACGK@ACGS@AGPR,0.0560590682923702,0.2335682728224242
ACHBS@DHAD2@ILETA@KARA2,0.0550546292730048,0.2293833105305688
ACKr,0.0,0.0
ACKr_rev,2.2324101960356377,9.586618971452156
PTAr,2.2324101960356377,9.586618971452156
PTAr_rev,0.0,0.0
ACLS@DHAD1@KARA1,0.1656899864450338,0.6903419042940124
ACM6PH,0.0,0.0
ABTA,0.0,0.0
ABUTD@PTRCTA,0.0,0.0
ABUTt2pp,0.0,0.0
ABUTtex,0.0,0.0
2AGPE180tipp@PLIPA1E180pp,0.0,0.0
ACACT1r,0.0,0.0
ACALD,4.994057392129431,0.0
ACALDtex@ACALDtpp,0.0,0.0
2AGPE181tipp@PLIPA1E181pp,0.0,0.0
ACOAD1f@ACOAD2f@ECOAH1@ECOAH2@HACD1i@HACD2i@ACACT11,0.0,0.0
ACCOAC@MCOATA,0.4573191903824488,1.9054054353702317
2AGPEAT120,0.0,0.0
ACCOAL@PPCSCT,2.78347872100584,0.0
ACOAD3f@ECOAH3@HACD3i@ACACT8,0.0,0.0
ACOAD4f@ECOAH4@HACD4i@ACACT13,0.0,0.0
ACOAD5f@ECOAH5@HACD5i@ACACT10,0.0,0.0
ACOAD6f,0.0,0.0
ACOAD7f,0.0001,0.0
ADPT,0.0,0.0001268398870809
ACOATA,0.0,0.0
2AGPEAT140,0.0,0.0
ACODA@ACOTA,0.0560590682924435,0.2335682728224242
ADSK@BPNT@SADT2@SULR,0.0466783659204085,0.1944838834875365
ADSL1r@ADSS,0.0566369348939347,0.2354712462424112
ADSL2r@AIRC2@AIRC3@PRASCSi,0.0846581004110807,0.3527252038921254
2AGPEAT141,0.0,0.0
2AGPEAT160,0.0,0.0
AGDC,0.0,0.0
2AGPEAT161,0.0,0.0
AGM3PA,0.0,0.0
AGM3PApp,0.0,0.0
2AGPEAT180,0.0,0.0
2AGPEAT181,0.0,0.0
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
ACOLIPAtex@LA4NTpp@UDPGD@UDPGDC@UDPKAAT@ULA4NFT@ULA4Ntppi@UPLA4FNF@UPLA4FNT,0.0,0.0
2AGPG120tipp@PLIPA1G120pp,0.0,0.0
ACONTa,0.2037906326538312,0.8490869994138279
ACONTa_rev,0.0,0.0
ACONTb,0.2037906326538312,0.8490869994138279
ACONTb_rev,0.0,0.0
AGM4PApp,0.0,0.0
AGM4PCP,0.0,0.0
